"","년도","월","분기","판매매체별","중분류","상품군별","매출액","전월_대비매출현황","전월대비_증감","season","total_case","경기심리지수","경기심리지수_증감률_2017기준","소비자심리지수","소비자지수_증감률_2017기준","기기별_검색추이","성별","선호_성별_검색추이","선호연령대","선호연령대_성별","선호연령대_검색추이"
"518","2018","1","1Q","인터넷","패션잡화","패션용품 및 액세서리",67231,69667,"감소","winter",0,99.6,3.5,110.7,18.5,7.74323,"m",75.85364,"30","남자",81.17325
"519","2018","1","1Q","모바일","화장품_미용","화장품",434948,412990,"증가","winter",0,99.6,3.5,110.7,18.5,68.93969,"f",72.30074,"30","여자",77.02938
"520","2018","1","1Q","인터넷","화장품_미용","화장품",335960,290554,"증가","winter",0,99.6,3.5,110.7,18.5,10.48145,"f",90.08961,"30","여자",87.87182
"521","2018","2","1Q","모바일","가구_인테리어","가구",152372,159155,"감소","winter",0,101.1,5.1,109,16.7,52.531485,"f",51.796,"30","여자",63.62414
"522","2018","2","1Q","인터넷","가구_인테리어","가구",89192,92737,"감소","winter",0,101.1,5.1,109,16.7,8.747455,"m",55.34662,"30","남자",63.77183
"523","2018","2","1Q","모바일","디지털_가전","가전·전자·통신기기",418685,459257,"감소","winter",0,101.1,5.1,109,16.7,56.061965,"f",50.78136,"30","여자",53.67871
"524","2018","2","1Q","모바일","디지털_가전","자동차 및 자동차용품",39074,45677,"감소","winter",0,101.1,5.1,109,16.7,56.061965,"f",50.78136,"30","여자",53.67871
"525","2018","2","1Q","모바일","디지털_가전","컴퓨터 및 주변기기",177621,187441,"감소","winter",0,101.1,5.1,109,16.7,56.061965,"f",50.78136,"30","여자",53.67871
"526","2018","2","1Q","인터넷","디지털_가전","가전·전자·통신기기",351716,398999,"감소","winter",0,101.1,5.1,109,16.7,10.433505,"m",55.92168,"30","남자",34.96226
"527","2018","2","1Q","인터넷","디지털_가전","자동차 및 자동차용품",26428,31543,"감소","winter",0,101.1,5.1,109,16.7,10.433505,"m",55.92168,"30","남자",34.96226
"528","2018","2","1Q","인터넷","디지털_가전","컴퓨터 및 주변기기",275786,324233,"감소","winter",0,101.1,5.1,109,16.7,10.433505,"m",55.92168,"30","남자",34.96226
"529","2018","2","1Q","모바일","생활_건강","사무·문구",25271,26473,"감소","winter",0,101.1,5.1,109,16.7,45.31886,"m",49.55014,"30","남자",64.89804
"530","2018","2","1Q","모바일","생활_건강","생활용품",401715,449370,"감소","winter",0,101.1,5.1,109,16.7,45.31886,"m",49.55014,"30","남자",64.89804
"531","2018","2","1Q","모바일","생활_건강","서적",54689,64132,"감소","winter",0,101.1,5.1,109,16.7,45.31886,"m",49.55014,"30","남자",64.89804
"532","2018","2","1Q","모바일","생활_건강","애완용품",40717,47640,"감소","winter",0,101.1,5.1,109,16.7,45.31886,"m",49.55014,"30","남자",64.89804
"533","2018","2","1Q","인터넷","생활_건강","사무·문구",46450,46397,"증가","winter",0,101.1,5.1,109,16.7,7.283495,"m",55.0616,"30","남자",51.053
"534","2018","2","1Q","인터넷","생활_건강","생활용품",234324,261059,"감소","winter",0,101.1,5.1,109,16.7,7.283495,"m",55.0616,"30","남자",51.053
"535","2018","2","1Q","인터넷","생활_건강","서적",93094,107123,"감소","winter",0,101.1,5.1,109,16.7,7.283495,"m",55.0616,"30","남자",51.053
"536","2018","2","1Q","인터넷","생활_건강","애완용품",20227,24538,"감소","winter",0,101.1,5.1,109,16.7,7.283495,"m",55.0616,"30","남자",51.053
"537","2018","2","1Q","모바일","스포츠_레져","스포츠·레저용품",109501,126246,"감소","winter",0,101.1,5.1,109,16.7,33.976175,"m",33.30795,"30","남자",32.85514
"538","2018","2","1Q","인터넷","스포츠_레져","스포츠·레저용품",91209,104533,"감소","winter",0,101.1,5.1,109,16.7,4.046025,"m",35.1531,"30","남자",35.56141
"539","2018","2","1Q","모바일","식품","농축수산물",172972,168319,"증가","winter",0,101.1,5.1,109,16.7,39.69417,"f",39.07484,"30","여자",45.60178
"540","2018","2","1Q","모바일","식품","음·식료품",518213,560272,"감소","winter",0,101.1,5.1,109,16.7,39.69417,"f",39.07484,"30","여자",45.60178
"541","2018","2","1Q","인터넷","식품","농축수산물",116806,83591,"증가","winter",0,101.1,5.1,109,16.7,6.25158,"m",44.3273,"30","남자",49.80732
"542","2018","2","1Q","인터넷","식품","음·식료품",296445,286550,"증가","winter",0,101.1,5.1,109,16.7,6.25158,"m",44.3273,"30","남자",49.80732
"543","2018","2","1Q","모바일","여가_생활편의","e쿠폰서비스",108408,85532,"증가","winter",0,101.1,5.1,109,16.7,NA,NA,NA,NA,NA,NA
"544","2018","2","1Q","모바일","여가_생활편의","문화 및 레저서비스",90396,118365,"감소","winter",0,101.1,5.1,109,16.7,NA,NA,NA,NA,NA,NA
"545","2018","2","1Q","모바일","여가_생활편의","여행 및 교통서비스",698011,805804,"감소","winter",0,101.1,5.1,109,16.7,NA,NA,NA,NA,NA,NA
"546","2018","2","1Q","인터넷","여가_생활편의","e쿠폰서비스",20823,20062,"증가","winter",0,101.1,5.1,109,16.7,NA,NA,NA,NA,NA,NA
"547","2018","2","1Q","인터넷","여가_생활편의","문화 및 레저서비스",61442,64022,"감소","winter",0,101.1,5.1,109,16.7,NA,NA,NA,NA,NA,NA
"548","2018","2","1Q","인터넷","여가_생활편의","여행 및 교통서비스",548038,685630,"감소","winter",0,101.1,5.1,109,16.7,NA,NA,NA,NA,NA,NA
"549","2018","2","1Q","모바일","출산_육아","아동·유아용품",197372,219323,"감소","winter",0,101.1,5.1,109,16.7,46.791665,"f",46.11276,"30","여자",52.93625
"550","2018","2","1Q","인터넷","출산_육아","아동·유아용품",71246,75872,"감소","winter",0,101.1,5.1,109,16.7,4.193945,"f",49.99966,"30","여자",58.02742
"551","2018","2","1Q","모바일","패션잡화","가방",129877,135151,"감소","winter",0,101.1,5.1,109,16.7,66.53086,"f",67.0783,"30","여자",65.26354
"552","2018","2","1Q","모바일","패션잡화","신발",83720,85859,"감소","winter",0,101.1,5.1,109,16.7,66.53086,"f",67.0783,"30","여자",65.26354
"553","2018","2","1Q","모바일","패션잡화","의복",489051,571852,"감소","winter",0,101.1,5.1,109,16.7,66.53086,"f",67.0783,"30","여자",65.26354
"554","2018","2","1Q","모바일","패션잡화","패션용품 및 액세서리",117814,128067,"감소","winter",0,101.1,5.1,109,16.7,66.53086,"f",67.0783,"30","여자",65.26354
"555","2018","2","1Q","인터넷","패션잡화","가방",48277,51391,"감소","winter",0,101.1,5.1,109,16.7,6.93654,"m",68.36559,"30","남자",70.00165
"556","2018","2","1Q","인터넷","패션잡화","신발",40727,45709,"감소","winter",0,101.1,5.1,109,16.7,6.93654,"m",68.36559,"30","남자",70.00165
"557","2018","2","1Q","인터넷","패션잡화","의복",336102,392385,"감소","winter",0,101.1,5.1,109,16.7,6.93654,"m",68.36559,"30","남자",70.00165
"558","2018","2","1Q","인터넷","패션잡화","패션용품 및 액세서리",60565,67231,"감소","winter",0,101.1,5.1,109,16.7,6.93654,"m",68.36559,"30","남자",70.00165
"559","2018","2","1Q","모바일","화장품_미용","화장품",429497,434948,"감소","winter",0,101.1,5.1,109,16.7,65.1187,"f",67.25201,"30","여자",69.96472
"560","2018","2","1Q","인터넷","화장품_미용","화장품",316879,335960,"감소","winter",0,101.1,5.1,109,16.7,9.060325,"f",76.66463,"30","여자",73.26892
"561","2018","3","1Q","모바일","가구_인테리어","가구",174549,152372,"증가","spring",0,98.1,2,108.9,16.6,61.02916,"f",58.90514,"30","여자",72.58397
"562","2018","3","1Q","인터넷","가구_인테리어","가구",102507,89192,"증가","spring",0,98.1,2,108.9,16.6,10.88516,"m",69.04825,"30","남자",80.1123
"563","2018","3","1Q","모바일","디지털_가전","가전·전자·통신기기",510861,418685,"증가","spring",0,98.1,2,108.9,16.6,61.204685,"f",55.42852,"30","여자",60.93067
"564","2018","3","1Q","모바일","디지털_가전","자동차 및 자동차용품",47231,39074,"증가","spring",0,98.1,2,108.9,16.6,61.204685,"f",55.42852,"30","여자",60.93067
"565","2018","3","1Q","모바일","디지털_가전","컴퓨터 및 주변기기",193113,177621,"증가","spring",0,98.1,2,108.9,16.6,61.204685,"f",55.42852,"30","여자",60.93067
"566","2018","3","1Q","인터넷","디지털_가전","가전·전자·통신기기",435766,351716,"증가","spring",0,98.1,2,108.9,16.6,12.146325,"m",64.7791,"30","남자",41.48262
"567","2018","3","1Q","인터넷","디지털_가전","자동차 및 자동차용품",36667,26428,"증가","spring",0,98.1,2,108.9,16.6,12.146325,"m",64.7791,"30","남자",41.48262
"568","2018","3","1Q","인터넷","디지털_가전","컴퓨터 및 주변기기",310948,275786,"증가","spring",0,98.1,2,108.9,16.6,12.146325,"m",64.7791,"30","남자",41.48262
"569","2018","3","1Q","모바일","생활_건강","사무·문구",30649,25271,"증가","spring",0,98.1,2,108.9,16.6,55.358005,"m",58.67376,"30","남자",76.16613
"570","2018","3","1Q","모바일","생활_건강","생활용품",468022,401715,"증가","spring",0,98.1,2,108.9,16.6,55.358005,"m",58.67376,"30","남자",76.16613
"571","2018","3","1Q","모바일","생활_건강","서적",70476,54689,"증가","spring",0,98.1,2,108.9,16.6,55.358005,"m",58.67376,"30","남자",76.16613
"572","2018","3","1Q","모바일","생활_건강","애완용품",45674,40717,"증가","spring",0,98.1,2,108.9,16.6,55.358005,"m",58.67376,"30","남자",76.16613
"573","2018","3","1Q","인터넷","생활_건강","사무·문구",51251,46450,"증가","spring",0,98.1,2,108.9,16.6,9.143715,"m",68.66887,"30","남자",63.30184
"574","2018","3","1Q","인터넷","생활_건강","생활용품",271316,234324,"증가","spring",0,98.1,2,108.9,16.6,9.143715,"m",68.66887,"30","남자",63.30184
"575","2018","3","1Q","인터넷","생활_건강","서적",121120,93094,"증가","spring",0,98.1,2,108.9,16.6,9.143715,"m",68.66887,"30","남자",63.30184
"576","2018","3","1Q","인터넷","생활_건강","애완용품",22960,20227,"증가","spring",0,98.1,2,108.9,16.6,9.143715,"m",68.66887,"30","남자",63.30184
"577","2018","3","1Q","모바일","스포츠_레져","스포츠·레저용품",160529,109501,"증가","spring",0,98.1,2,108.9,16.6,42.526085,"m",43.48262,"30","남자",42.56901
"578","2018","3","1Q","인터넷","스포츠_레져","스포츠·레저용품",123291,91209,"증가","spring",0,98.1,2,108.9,16.6,5.60543,"m",49.64982,"30","남자",50.9298
"579","2018","3","1Q","모바일","식품","농축수산물",152387,172972,"감소","spring",0,98.1,2,108.9,16.6,39.23042,"f",37.56205,"30","여자",43.12643
"580","2018","3","1Q","모바일","식품","음·식료품",534601,518213,"증가","spring",0,98.1,2,108.9,16.6,39.23042,"f",37.56205,"30","여자",43.12643
"581","2018","3","1Q","인터넷","식품","농축수산물",76413,116806,"감소","spring",0,98.1,2,108.9,16.6,6.592305,"m",47.28497,"30","남자",52.00438
"582","2018","3","1Q","인터넷","식품","음·식료품",292272,296445,"감소","spring",0,98.1,2,108.9,16.6,6.592305,"m",47.28497,"30","남자",52.00438
"583","2018","3","1Q","모바일","여가_생활편의","e쿠폰서비스",115826,108408,"증가","spring",0,98.1,2,108.9,16.6,NA,NA,NA,NA,NA,NA
"584","2018","3","1Q","모바일","여가_생활편의","문화 및 레저서비스",75329,90396,"감소","spring",0,98.1,2,108.9,16.6,NA,NA,NA,NA,NA,NA
"585","2018","3","1Q","모바일","여가_생활편의","여행 및 교통서비스",694525,698011,"감소","spring",0,98.1,2,108.9,16.6,NA,NA,NA,NA,NA,NA
"586","2018","3","1Q","인터넷","여가_생활편의","e쿠폰서비스",23768,20823,"증가","spring",0,98.1,2,108.9,16.6,NA,NA,NA,NA,NA,NA
"587","2018","3","1Q","인터넷","여가_생활편의","문화 및 레저서비스",96087,61442,"증가","spring",0,98.1,2,108.9,16.6,NA,NA,NA,NA,NA,NA
"588","2018","3","1Q","인터넷","여가_생활편의","여행 및 교통서비스",569662,548038,"증가","spring",0,98.1,2,108.9,16.6,NA,NA,NA,NA,NA,NA
"589","2018","3","1Q","모바일","출산_육아","아동·유아용품",214584,197372,"증가","spring",0,98.1,2,108.9,16.6,53.983605,"f",55.15208,"30","여자",64.59898
"590","2018","3","1Q","인터넷","출산_육아","아동·유아용품",84298,71246,"증가","spring",0,98.1,2,108.9,16.6,5.21336,"f",63.2471,"30","여자",74.8921
"591","2018","3","1Q","모바일","패션잡화","가방",143810,129877,"증가","spring",0,98.1,2,108.9,16.6,73.83737,"f",74.78053,"30","여자",81.19487
"592","2018","3","1Q","모바일","패션잡화","신발",113113,83720,"증가","spring",0,98.1,2,108.9,16.6,73.83737,"f",74.78053,"30","여자",81.19487
"593","2018","3","1Q","모바일","패션잡화","의복",680287,489051,"증가","spring",0,98.1,2,108.9,16.6,73.83737,"f",74.78053,"30","여자",81.19487
"594","2018","3","1Q","모바일","패션잡화","패션용품 및 액세서리",138381,117814,"증가","spring",0,98.1,2,108.9,16.6,73.83737,"f",74.78053,"30","여자",81.19487
"595","2018","3","1Q","인터넷","패션잡화","가방",50380,48277,"증가","spring",0,98.1,2,108.9,16.6,8.26195,"m",80.52754,"30","남자",87.37856
"596","2018","3","1Q","인터넷","패션잡화","신발",56004,40727,"증가","spring",0,98.1,2,108.9,16.6,8.26195,"m",80.52754,"30","남자",87.37856
"597","2018","3","1Q","인터넷","패션잡화","의복",482845,336102,"증가","spring",0,98.1,2,108.9,16.6,8.26195,"m",80.52754,"30","남자",87.37856
"598","2018","3","1Q","인터넷","패션잡화","패션용품 및 액세서리",71766,60565,"증가","spring",0,98.1,2,108.9,16.6,8.26195,"m",80.52754,"30","남자",87.37856
"599","2018","3","1Q","모바일","화장품_미용","화장품",439877,429497,"증가","spring",0,98.1,2,108.9,16.6,66.355325,"f",66.50368,"30","여자",71.19118
"600","2018","3","1Q","인터넷","화장품_미용","화장품",391775,316879,"증가","spring",0,98.1,2,108.9,16.6,10.051125,"f",81.68247,"30","여자",78.9283
"601","2018","4","2Q","모바일","가구_인테리어","가구",165191,174549,"감소","spring",0,99.8,3.7,107.9,15.5,52.12592,"f",50.21364,"30","여자",62.08459
"602","2018","4","2Q","인터넷","가구_인테리어","가구",95591,102507,"감소","spring",0,99.8,3.7,107.9,15.5,9.986395,"m",63.3463,"30","남자",73.58831
"603","2018","4","2Q","모바일","디지털_가전","가전·전자·통신기기",524596,510861,"증가","spring",0,99.8,3.7,107.9,15.5,54.9654,"f",50.14415,"30","여자",55.93792
"604","2018","4","2Q","모바일","디지털_가전","자동차 및 자동차용품",49851,47231,"증가","spring",0,99.8,3.7,107.9,15.5,54.9654,"f",50.14415,"30","여자",55.93792
"605","2018","4","2Q","모바일","디지털_가전","컴퓨터 및 주변기기",165240,193113,"감소","spring",0,99.8,3.7,107.9,15.5,54.9654,"f",50.14415,"30","여자",55.93792
"606","2018","4","2Q","인터넷","디지털_가전","가전·전자·통신기기",420663,435766,"감소","spring",0,99.8,3.7,107.9,15.5,11.24206,"m",59.56609,"30","남자",38.62659
"607","2018","4","2Q","인터넷","디지털_가전","자동차 및 자동차용품",32750,36667,"감소","spring",0,99.8,3.7,107.9,15.5,11.24206,"m",59.56609,"30","남자",38.62659
"608","2018","4","2Q","인터넷","디지털_가전","컴퓨터 및 주변기기",243815,310948,"감소","spring",0,99.8,3.7,107.9,15.5,11.24206,"m",59.56609,"30","남자",38.62659
"609","2018","4","2Q","모바일","생활_건강","사무·문구",26145,30649,"감소","spring",0,99.8,3.7,107.9,15.5,54.046285,"m",56.11054,"30","남자",72.62796
"610","2018","4","2Q","모바일","생활_건강","생활용품",437644,468022,"감소","spring",0,99.8,3.7,107.9,15.5,54.046285,"m",56.11054,"30","남자",72.62796
"611","2018","4","2Q","모바일","생활_건강","서적",52865,70476,"감소","spring",0,99.8,3.7,107.9,15.5,54.046285,"m",56.11054,"30","남자",72.62796
"612","2018","4","2Q","모바일","생활_건강","애완용품",47974,45674,"증가","spring",0,99.8,3.7,107.9,15.5,54.046285,"m",56.11054,"30","남자",72.62796
"613","2018","4","2Q","인터넷","생활_건강","사무·문구",41862,51251,"감소","spring",0,99.8,3.7,107.9,15.5,9.238305,"m",67.44102,"30","남자",62.4765
"614","2018","4","2Q","인터넷","생활_건강","생활용품",272221,271316,"증가","spring",0,99.8,3.7,107.9,15.5,9.238305,"m",67.44102,"30","남자",62.4765
"615","2018","4","2Q","인터넷","생활_건강","서적",91304,121120,"감소","spring",0,99.8,3.7,107.9,15.5,9.238305,"m",67.44102,"30","남자",62.4765
"616","2018","4","2Q","인터넷","생활_건강","애완용품",22363,22960,"감소","spring",0,99.8,3.7,107.9,15.5,9.238305,"m",67.44102,"30","남자",62.4765
"617","2018","4","2Q","모바일","스포츠_레져","스포츠·레저용품",169509,160529,"증가","spring",0,99.8,3.7,107.9,15.5,44.734515,"m",44.46182,"30","남자",43.61464
"618","2018","4","2Q","인터넷","스포츠_레져","스포츠·레저용품",129065,123291,"증가","spring",0,99.8,3.7,107.9,15.5,6.03907,"m",52.80396,"30","남자",54.69094
"619","2018","4","2Q","모바일","식품","농축수산물",144262,152387,"감소","spring",0,99.8,3.7,107.9,15.5,38.644885,"f",37.82265,"30","여자",43.33988
"620","2018","4","2Q","모바일","식품","음·식료품",525617,534601,"감소","spring",0,99.8,3.7,107.9,15.5,38.644885,"f",37.82265,"30","여자",43.33988
"621","2018","4","2Q","인터넷","식품","농축수산물",71138,76413,"감소","spring",0,99.8,3.7,107.9,15.5,6.550635,"m",46.35842,"30","남자",51.04418
"622","2018","4","2Q","인터넷","식품","음·식료품",284398,292272,"감소","spring",0,99.8,3.7,107.9,15.5,6.550635,"m",46.35842,"30","남자",51.04418
"623","2018","4","2Q","모바일","여가_생활편의","e쿠폰서비스",112090,115826,"감소","spring",0,99.8,3.7,107.9,15.5,NA,NA,NA,NA,NA,NA
"624","2018","4","2Q","모바일","여가_생활편의","문화 및 레저서비스",97095,75329,"증가","spring",0,99.8,3.7,107.9,15.5,NA,NA,NA,NA,NA,NA
"625","2018","4","2Q","모바일","여가_생활편의","여행 및 교통서비스",731940,694525,"증가","spring",0,99.8,3.7,107.9,15.5,NA,NA,NA,NA,NA,NA
