"","period","ratio","group","카테고리명","성별","검색기기","년도","월"
"359","2017-12-01",3.43434,50,"식품","남자","mobile","2017","12"
"360","2017-12-01",0.13611,60,"식품","남자","mobile","2017","12"
"361","2017-01-01",8.95098,10,"출산_육아","남자","mobile","2017","01"
"362","2017-01-01",16.29777,20,"출산_육아","남자","mobile","2017","01"
"363","2017-01-01",69.03029,30,"출산_육아","남자","mobile","2017","01"
"364","2017-01-01",17.62008,40,"출산_육아","남자","mobile","2017","01"
"365","2017-01-01",1.39766,50,"출산_육아","남자","mobile","2017","01"
"366","2017-01-01",0.91324,60,"출산_육아","남자","mobile","2017","01"
"367","2017-02-01",8.54729,10,"출산_육아","남자","mobile","2017","02"
"368","2017-02-01",15.72276,20,"출산_육아","남자","mobile","2017","02"
